t,x,y,z,dxdt,dydt,dzdt,speed
19.387,9.905631396,4.389064233,34.37989223,-55.16567163,-67.58592498,-48.20326014,99.67277898
19.388,9.850405322,4.321927191,34.33130041,-55.28478131,-66.68780245,-48.97739983,99.51108347
19.389,9.795065211,4.255689277,34.28194335,-55.39375934,-65.78773407,-49.73376163,99.34757961
19.39,9.739621153,4.190352244,34.23183878,-55.49268908,-64.886101,-50.47246004,99.18222556
19.391,9.684083153,4.125917472,34.18100428,-55.58165682,-63.98327689,-51.19361687,99.01498222
19.392,9.62846113,4.062385966,34.12945735,-55.66075164,-63.07962777,-51.89736089,98.84581317
19.393,9.57276491,3.999758372,34.07721532,-55.73006539,-62.17551192,-52.58382759,98.67468467
19.394,9.517004228,3.93803498,34.0242954,-55.78969248,-61.2712798,-53.25315885,98.50156568
19.395,9.461188722,3.877215736,33.97071466,-55.83972986,-60.36727396,-53.90550264,98.32642783
19.396,9.405327932,3.817300245,33.91649001,-55.88027687,-59.46382898,-54.54101273,98.14924539
19.397,9.349431298,3.758287783,33.8616382,-55.91143515,-58.56127138,-55.15984843,97.96999523
19.398,9.293508157,3.700177301,33.80617582,-55.93330856,-57.6599196,-55.76217425,97.78865687
19.399,9.23756774,3.642967438,33.75011929,-55.94600302,-56.76008393,-56.34815963,97.60521234
19.4,9.181619174,3.586656527,33.69348488,-55.94962648,-55.86206651,-56.91797869,97.41964625
19.401,9.125671474,3.531242601,33.63628867,-55.94428874,-54.9661613,-57.4718099,97.2319457
19.402,9.069733547,3.476723405,33.57854653,-55.93010142,-54.07265404,-58.00983586,97.04210023
19.403,9.013814184,3.423096401,33.5202742,-55.90717783,-53.18182229,-58.53224298,96.85010182
19.404,8.957922065,3.370358778,33.46148719,-55.87563287,-52.29393539,-59.03922124,96.65594483
19.405,8.902065753,3.318507461,33.40220084,-55.83558292,-51.40925452,-59.53096394,96.45962595
19.406,8.846253695,3.267539116,33.34243028,-55.78714579,-50.52803268,-60.00766742,96.26114414
19.407,8.790494218,3.217450161,33.28219045,-55.73044056,-49.65051475,-60.46953083,96.06050062
19.408,8.73479553,3.168236773,33.22149609,-55.66558757,-48.77693751,-60.91675585,95.85769878
19.409,8.679165718,3.119894896,33.16036175,-55.59270822,-47.90752967,-61.3495465,95.65274414
19.41,8.623612748,3.07242025,33.09880174,-55.51192498,-47.04251196,-61.76810888,95.44564433
19.411,8.568144461,3.025808338,33.0368302,-55.42336124,-46.18209715,-62.17265093,95.23640896
19.412,8.512768577,2.980054453,32.97446104,-55.32714124,-45.32649013,-62.56338221,95.02504964
19.413,8.457492689,2.935153689,32.91170797,-55.22339,-44.47588796,-62.94051372,94.81157989
19.414,8.402324266,2.891100946,32.84858448,-55.1122332,-43.63047998,-63.30425765,94.59601507
19.415,8.347270649,2.847890937,32.78510385,-54.99379712,-42.79044785,-63.65482716,94.37837236
19.416,8.292339056,2.8055182,32.72127915,-54.86820856,-41.95596565,-63.99243625,94.15867066
19.417,8.237536574,2.7639771,32.65712322,-54.73559474,-41.12719999,-64.31729948,93.93693056
19.418,8.182870166,2.723261841,32.59264872,-54.59608324,-40.30431007,-64.62963186,93.71317425
19.419,8.128346664,2.683366471,32.52786807,-54.44980193,-39.48744776,-64.92964861,93.48742552
19.42,8.073972776,2.644284888,32.46279346,-54.29687887,-38.67675779,-65.21756503,93.25970961
19.421,8.019755078,2.606010852,32.3974369,-54.13744226,-37.87237774,-65.4935963,93.03005324
19.422,7.96570002,2.568537986,32.33181016,-53.97162034,-37.07443824,-65.75795734,92.7984845
19.423,7.911813923,2.531859787,32.2659248,-53.79954135,-36.28306303,-66.01086262,92.5650328
19.424,7.85810298,2.495969633,32.19979218,-53.62133347,-35.49836907,-66.25252607,92.3297288
19.425,7.804573256,2.460860785,32.13342343,-53.43712471,-34.72046671,-66.48316086,92.09260439
19.426,7.751230688,2.426526401,32.06682946,-53.24704287,-33.94945974,-66.70297933,91.85369259
19.427,7.698081085,2.392959535,32.000021,-53.05121551,-33.18544555,-66.91219281,91.61302751
19.428,7.64513013,2.360153148,31.93300854,-52.84976982,-32.42851526,-67.1110115,91.37064428
19.429,7.592383376,2.328100115,31.86580237,-52.64283262,-31.6787538,-67.29964439,91.12657902
19.43,7.539846253,2.296793225,31.79841258,-52.43053028,-30.93624008,-67.47829909,90.88086875
19.431,7.487524062,2.266225194,31.73084903,-52.21298868,-30.20104711,-67.64718175,90.63355136
19.432,7.43542198,2.236388668,31.66312141,-51.99033312,-29.47324208,-67.80649696,90.38466555
19.433,7.383545059,2.207276227,31.59523916,-51.76268832,-28.75288657,-67.95644762,90.13425077
19.434,7.331898225,2.178880393,31.52721156,-51.53017833,-28.0400366,-68.09723489,89.88234716
19.435,7.280486283,2.151193635,31.45904768,-51.29292648,-27.33474282,-68.22905806,89.62899551
19.436,7.229313912,2.124208373,31.39075637,-51.05105539,-26.63705058,-68.35211451,89.37423722
19.437,7.178385671,2.097916986,31.32234631,-50.80468685,-25.94700012,-68.46659959,89.11811421
19.438,7.127705997,2.072311814,31.25382596,-50.55394183,-25.26462665,-68.57270656,88.86066891
19.439,7.077279206,2.047385164,31.18520362,-50.29894043,-24.58996054,-68.67062655,88.60194421
19.44,7.027109495,2.023129315,31.11648738,-50.0398018,-23.92302736,-68.76054845,88.34198337
19.441,6.977200942,1.999536524,31.04768513,-49.77664418,-23.26384809,-68.84265889,88.08083002
19.442,6.927557508,1.976599029,30.9788046,-49.50958479,-22.61243921,-68.91714216,87.8185281
19.443,6.878183035,1.954309052,30.90985333,-49.23873983,-21.96881284,-68.98418018,87.55512179
19.444,6.829081251,1.932658806,30.84083866,-48.96422445,-21.33297686,-69.04395242,87.29065553
19.445,6.780255771,1.9116405,30.77176779,-48.68615271,-20.70493503,-69.0966359,87.0251739
19.446,6.731710094,1.891246338,30.7026477,-48.40463756,-20.08468712,-69.14240513,86.75872164
19.447,6.683447607,1.871468529,30.63348522,-48.11979078,-19.47222904,-69.18143207,86.49134356
19.448,6.635471586,1.852299286,30.56428702,-47.831723,-18.86755297,-69.21388611,86.22308456
19.449,6.587785198,1.833730833,30.49505959,-47.54054365,-18.27064744,-69.23993406,85.95398953
19.45,6.5403915,1.815755406,30.42580924,-47.24636094,-17.68149751,-69.25974007,85.68410337
19.451,6.493293441,1.798365259,30.35654213,-46.94928183,-17.10008483,-69.27346568,85.41347091
19.452,6.446493866,1.781552664,30.28726428,-46.64941202,-16.5263878,-69.28126975,85.14213689
19.453,6.399995513,1.765309919,30.21798151,-46.34685593,-15.96038166,-69.28330848,84.87014594
19.454,6.353801015,1.749629347,30.14869953,-46.04171669,-15.40203861,-69.27973536,84.59754252
19.455,6.307912906,1.734503298,30.07942386,-45.73409608,-14.85132793,-69.27070123,84.32437094
19.456,6.262333617,1.719924158,30.0101599,-45.42409459,-14.30821608,-69.2563542,84.05067527
19.457,6.217065478,1.705884345,29.94091288,-45.11181133,-13.7726668,-69.23683967,83.77649933
19.458,6.172110722,1.692376316,29.8716879,-44.79734406,-13.24464125,-69.21230038,83.50188669
19.459,6.127471486,1.679392568,29.80248991,-44.48078917,-12.72409807,-69.18287634,83.22688061
19.46,6.083149808,1.666925641,29.73332373,-44.16224167,-12.21099353,-69.14870488,82.95152403
19.461,6.039147635,1.654968117,29.66419403,-43.84179518,-11.70528158,-69.10992063,82.67585954
19.462,5.99546682,1.643512629,29.59510538,-43.51954191,-11.206914,-69.06665557,82.39992937
19.463,5.952109123,1.632551858,29.52606217,-43.19557266,-10.71584044,-69.01903899,82.12377534
19.464,5.909076217,1.622078534,29.45706871,-42.86997682,-10.23200858,-68.96719753,81.84743886
19.465,5.866369683,1.612085445,29.38812915,-42.54284238,-9.755364177,-68.91125521,81.5709609
19.466,5.823991016,1.602565429,29.31924752,-42.21425587,-9.285851157,-68.8513334,81.29438198
19.467,5.781941627,1.593511385,29.25042777,-41.88430242,-8.82341173,-68.7875509,81.01774215
19.468,5.740222839,1.584916267,29.18167367,-41.55306572,-8.367986459,-68.7200239,80.74108095
19.469,5.698835895,1.576773094,29.11298893,-41.22062802,-7.919514345,-68.64886603,80.46443742
19.47,5.657781956,1.569074942,29.04437711,-40.88707014,-7.477932919,-68.5741884,80.18785008
19.471,5.617062102,1.561814952,28.97584169,-40.5524715,-7.043178314,-68.49609959,79.91135691
19.472,5.576677334,1.554986331,28.90738601,-40.21691003,-6.615185349,-68.41470568,79.63499534
19.473,5.536628577,1.54858235,28.83901334,-39.88046227,-6.193887605,-68.33011029,79.3588022
19.474,5.49691668,1.542596347,28.77072683,-39.54320333,-5.779217497,-68.24241462,79.08281379
19.475,5.457542417,1.537021729,28.70252951,-39.20520688,-5.371106355,-68.15171743,78.80706579
19.476,5.418506488,1.531851971,28.63442436,-38.86654517,-4.969484484,-68.05811512,78.53159328
19.477,5.379809524,1.52708062,28.56641422,-38.52728904,-4.574281244,-67.96170173,78.25643073
19.478,5.341452085,1.522701293,28.49850186,-38.18750792,-4.18542511,-67.86256897,77.98161201
19.479,5.303434661,1.518707678,28.43068996,-37.84726982,-3.802843742,-67.76080629,77.70717034
19.48,5.265757675,1.515093538,28.3629811,-37.50664137,-3.426464043,-67.65650083,77.43313831
19.481,5.228421486,1.511852708,28.29537778,-37.16568779,-3.056212228,-67.54973756,77.15954786
19.482,5.191426387,1.508979096,28.22788241,-36.82447291,-2.692013878,-67.44059921,76.88643031
19.483,5.154772607,1.506466687,28.16049734,-36.4830592,-2.333794,-67.32916637,76.6138163
19.484,5.118460314,1.50430954,28.09322482,-36.14150774,-1.981477086,-67.21551751,76.34173581
19.485,5.082489617,1.50250179,28.02606702,-35.79987827,-1.634987161,-67.09972898,76.07021819
19.486,5.046860564,1.501037649,27.95902605,-35.45822915,-1.294247843,-66.98187509,75.7992921
19.487,5.011573147,1.499911404,27.89210394,-35.11661743,-0.9591823894,-66.86202812,75.52898553
19.488,4.976627298,1.499117419,27.82530264,-34.7750988,-0.6297137478,-66.74025836,75.25932581
19.489,4.9420229,1.498650136,27.75862404,-34.43372764,-0.3057646044,-66.61663414,74.99033961
19.49,4.907759776,1.498504075,27.69206996,-34.09255701,0.01274257079,-66.49122188,74.72205292
19.491,4.873837702,1.498673833,27.62564217,-33.75163868,0.3258854788,-66.36408609,74.45449105
19.492,4.840256398,1.499154084,27.55934235,-33.41102314,0.6337419492,-66.23528944,74.18767865
19.493,4.807015538,1.499939581,27.49317212,-33.07075957,0.9363898982,-66.10489279,73.9216397
19.494,4.774114746,1.501025154,27.42713307,-32.73089592,1.233907289,-65.97295521,73.65639751
19.495,4.741553597,1.502405711,27.36122671,-32.39147886,1.526372093,-65.83953401,73.39197472
19.496,4.709331624,1.50407624,27.29545448,-32.05255384,1.813862253,-65.70468482,73.12839333
19.497,4.677448311,1.506031804,27.2298178,-31.71416507,2.096455647,-65.56846154,72.86567464
19.498,4.645903101,1.508267545,27.164318,-31.37635556,2.374230057,-65.43091647,72.60383933
19.499,4.614695393,1.510778683,27.09895639,-31.03916709,2.647263129,-65.29210027,72.34290742
19.5,4.583824546,1.513560516,27.03373421,-30.70264029,2.915632351,-65.15206203,72.08289825
19.501,4.553289878,1.516608419,26.96865265,-30.36681459,3.179415014,-65.01084931,71.82383056
19.502,4.52309067,1.519917843,26.90371288,-30.03172827,3.438688188,-64.86850814,71.56572243
19.503,4.493226163,1.523484318,26.838916,-29.69741845,3.693528694,-64.72508307,71.30859131
19.504,4.463695562,1.527303449,26.77426306,-29.36392114,3.944013075,-64.58061721,71.05245403
19.505,4.434498038,1.531370917,26.7097551,-29.03127121,4.190217572,-64.43515226,70.79732678
19.506,4.405632726,1.535682482,26.64539308,-28.69950244,4.432218101,-64.28872854,70.54322515
19.507,4.377098729,1.540233978,26.58117795,-28.36864751,4.670090227,-64.14138501,70.29016414
19.508,4.348895116,1.545021312,26.5171106,-28.03873804,4.903909145,-63.9931593,70.03815812
19.509,4.321020927,1.55004047,26.45319191,-27.70980458,5.133749657,-63.84408779,69.7872209
19.51,4.293475172,1.55528751,26.3894227,-27.38187662,5.359686151,-63.69420555,69.53736567
19.511,4.266256829,1.560758565,26.32580376,-27.05498264,5.581792586,-63.54354647,69.28860506
19.512,4.239364853,1.566449843,26.26233585,-26.7291501,5.80014247,-63.3921432,69.04095116
19.513,4.212798167,1.572357622,26.19901971,-26.40440544,6.014808845,-63.24002725,68.79441546
19.514,4.186555671,1.578478257,26.13585603,-26.08077414,6.225864271,-63.08722897,68.54900893
19.515,4.160636239,1.584808171,26.07284547,-25.75828068,6.433380809,-62.93377761,68.30474197
19.516,4.135038722,1.591343863,26.00998868,-25.43694859,6.637430009,-62.77970132,68.06162449
19.517,4.109761947,1.598081899,25.94728627,-25.11680048,6.838082895,-62.6250272,67.81966585
19.518,4.084804719,1.60501892,25.88473881,-24.79785799,7.035409952,-62.46978131,67.57887489
19.519,4.060165822,1.612151634,25.82234689,-24.48014189,7.229481116,-62.31398873,67.33925998
19.52,4.03584402,1.61947682,25.76011101,-24.163672,7.42036576,-62.15767352,67.10082899
19.521,4.011838057,1.626991326,25.6980317,-23.84846731,7.608132687,-62.00085883,66.86358928
19.522,3.988146658,1.634692069,25.63610945,-23.53454589,7.792850116,-61.84356683,66.62754777
19.523,3.964768531,1.642576032,25.57434472,-23.22192499,7.974585678,-61.68581883,66.39271091
19.524,3.941702369,1.650640269,25.51273796,-22.910621,8.153406405,-61.52763524,66.1590847
19.525,3.918946845,1.658881896,25.45128959,-22.60064949,8.32937872,-61.3690356,65.92667471
19.526,3.896500621,1.667298099,25.39000002,-22.29202522,8.502568437,-61.21003865,65.69548607
19.527,3.874362341,1.675886127,25.32886964,-21.98476214,8.673040747,-61.05066228,65.4655235
19.528,3.852530638,1.684643296,25.26789882,-21.67887343,8.840860215,-60.8909236,65.2367913
19.529,3.831004132,1.693566984,25.20708791,-21.37437148,9.006090779,-60.73083897,65.00929341
19.53,3.809781429,1.702654635,25.14643725,-21.07126794,9.168795736,-60.57042399,64.78303335
19.531,3.788861126,1.711903755,25.08594717,-20.76957371,9.329037749,-60.40969352,64.55801429
19.532,3.768241809,1.721311911,25.02561796,-20.46929898,9.486878834,-60.24866173,64.33423902
19.533,3.747922052,1.730876733,24.96544994,-20.17045319,9.642380362,-60.08734209,64.11171001
19.534,3.727900423,1.740595912,24.90544337,-19.87304511,9.795603055,-59.92574742,63.89042937
19.535,3.70817548,1.750467199,24.84559853,-19.57708281,9.946606982,-59.76388987,63.67039888
19.536,3.688745773,1.760488406,24.78591567,-19.28257367,10.09545156,-59.60178097,63.45162003
19.537,3.669609846,1.770657402,24.72639505,-18.98952444,10.24219556,-59.43943163,63.23409397
19.538,3.650766235,1.780972116,24.66703689,-18.69794119,10.38689708,-59.27685217,63.01782159
19.539,3.632213473,1.791430535,24.60784142,-18.40782938,10.52961357,-59.11405232,62.80280349
19.54,3.613950085,1.802030701,24.54880885,-18.11919384,10.67040183,-58.95104127,62.58904
19.541,3.595974592,1.812770714,24.4899394,-17.83203878,10.80931801,-58.78782765,62.37653118
19.542,3.578285512,1.823648731,24.43123326,-17.54636781,10.94641758,-58.62441954,62.16527686
19.543,3.56088136,1.834662962,24.37269063,-17.26218398,11.08175537,-58.46082453,61.95527663
19.544,3.543760648,1.845811673,24.31431167,-16.97948975,11.21538558,-58.2970497,61.74652985
19.545,3.526921884,1.857093182,24.25609658,-16.69828702,11.3473617,-58.13310164,61.53903569
19.546,3.510363576,1.868505862,24.19804553,-16.41857714,11.47773664,-57.96898648,61.33279308
19.547,3.494084232,1.880048139,24.14015867,-16.14036093,11.6065626,-57.80470988,61.1278008
19.548,3.478082356,1.891718488,24.08243616,-15.86363868,11.73389119,-57.64027706,60.92405743
19.549,3.462356456,1.903515439,24.02487816,-15.58841017,11.85977332,-57.47569279,60.72156139
19.55,3.446905038,1.91543757,23.96748482,-15.31467469,11.98425931,-57.31096145,60.52031092
19.551,3.43172661,1.927483509,23.91025629,-15.04243101,12.10739882,-57.14608698,60.32030416
19.552,3.41681968,1.939651935,23.8531927,-14.77167745,12.22924087,-56.98107295,60.12153908
19.553,3.402182759,1.951941574,23.79629419,-14.50241184,12.34983387,-56.81592253,59.92401354
19.554,3.387814361,1.964351202,23.73956089,-14.23463159,12.46922558,-56.65063851,59.72772527
19.555,3.373713002,1.976879641,23.68299295,-13.96833361,12.58746316,-56.48522333,59.53267193
19.556,3.359877201,1.989525759,23.62659049,-13.70351441,12.70459314,-56.31967907,59.33885106
19.557,3.346305481,2.002288473,23.57035364,-13.44017008,12.82066143,-56.15400747,59.14626012
19.558,3.33299637,2.015166743,23.51428252,-13.17829627,12.93571334,-55.98820994,58.95489653
19.559,3.3199484,2.028159576,23.45837726,-12.91788824,13.04979358,-55.82228755,58.76475761
19.56,3.307160107,2.041266021,23.40263798,-12.65894086,13.16294623,-55.65624107,58.57584065
19.561,3.294630033,2.054485174,23.34706482,-12.40144859,13.27521482,-55.49007096,58.38814289
19.562,3.282356727,2.067816171,23.29165788,-12.14540556,13.38664225,-55.32377737,58.20166157
19.563,3.270338741,2.081258192,23.2364173,-11.89080549,13.49727084,-55.15736018,58.01639387
19.564,3.258574637,2.09481046,23.1813432,-11.63764177,13.60714236,-54.99081898,57.83233698
19.565,3.247062981,2.108472238,23.12643571,-11.38590743,13.71629796,-54.82415307,57.6494881
19.566,3.235802348,2.122242831,23.07169494,-11.13559517,13.82477825,-54.65736151,57.4678444
19.567,3.224791319,2.136121583,23.01712103,-10.88669736,13.93262327,-54.49044307,57.28740312
19.568,3.214028484,2.150107879,22.9627141,-10.63920606,14.0398725,-54.32339629,57.1081615
19.569,3.203512441,2.164201142,22.90847428,-10.39311299,14.14656485,-54.15621946,56.93011682
19.57,3.193241795,2.178400836,22.8544017,-10.1484096,14.25273871,-53.98891061,56.7532664
19.571,3.183215162,2.192706459,22.8004965,-9.905087022,14.35843191,-53.82146756,56.57760764
19.572,3.173431164,2.207117552,22.74675881,-9.663136123,14.46368174,-53.65388788,56.40313798
19.573,3.163888435,2.221633687,22.69318877,-9.422547479,14.56852498,-53.48616893,56.22985495
19.574,3.154585618,2.236254478,22.63978652,-9.183311399,14.67299787,-53.31830784,56.05775616
19.575,3.145521365,2.250979572,22.58655221,-8.945417933,14.77713613,-53.15030155,55.88683931
19.576,3.136694338,2.265808651,22.53348597,-8.708856875,14.88097496,-52.98214675,55.7171022
19.577,3.12810321,2.280741433,22.48058796,-8.473617772,14.98454908,-52.81383997,55.54854275
19.578,3.119746665,2.295777672,22.42785834,-8.239689935,15.08789269,-52.6453775,55.38115897
19.579,3.111623397,2.310917153,22.37529726,-8.007062441,15.19103949,-52.47675548,55.21494902
